,smallcell1 vs. smallcell1,smallcell1 vs. smallcell2,smallcell2 vs. smallcell1,smallcell2 vs. smallcell2
47,1.4353706012048764,0.4172332724782152,0.4172332724782152,1.6412680068405445
48,1.4275063659590672,0.426073416127043,0.42607341612704297,1.6278249959261393
49,1.419625098548149,0.43515556908418745,0.4351555690841874,1.6140495166471118
50,1.4117571061385554,0.4445298449208784,0.4445298449208783,1.5999606432346407
51,1.4039252004654514,0.4542522618554369,0.4542522618554369,1.5855556853403645
52,1.3961416206268553,0.46437729796494076,0.4643772979649408,1.5708243564264857
53,1.3884106615456655,0.47496814705888996,0.4749681470588902,1.555743498616945
54,1.380715385679915,0.4860770156765431,0.4860770156765431,1.5402846309725116
55,1.373017331140235,0.4977325373790453,0.4977325373790454,1.524419088163074
56,1.3652709449850202,0.5099689404748089,0.5099689404748091,1.508108274039477
57,1.3574198671189515,0.5228132865000173,0.5228132865000172,1.4913113285149968
58,1.3493927899675389,0.536310330821368,0.536310330821368,1.4739709237783798
59,1.3411185875620217,0.5504434516140727,0.5504434516140727,1.4560636719701456
60,1.3325307477689055,0.5652095796150349,0.5652095796150348,1.4375611682203526
61,1.3235681241000683,0.5805983097420064,0.5805983097420063,1.4184418735796513
62,1.3141705668398036,0.5965972891524174,0.5965972891524176,1.3986861433900164
63,1.3042928422763758,0.6131757805445172,0.6131757805445172,1.3782892106972264
64,1.2939239265051492,0.6302833215858457,0.6302833215858455,1.3572673056948983
65,1.2830566576884888,0.6478768250577657,0.6478768250577654,1.3356303453105824
66,1.271697814566824,0.6659094669865474,0.6659094669865472,1.3133906140721885
67,1.2598551422269595,0.6843299438896177,0.6843299438896177,1.2905540180032506
68,1.2475750233214926,0.7030857584630638,0.7030857584630635,1.2671390360879444
69,1.2348962767873333,0.7221359020116164,0.7221359020116163,1.2431516703311245
70,1.2218577564976096,0.7414471541483914,0.7414471541483911,1.2185925980040384
71,1.2084976218387329,0.7609915147916183,0.7609915147916181,1.1934588002280448
72,1.1948541351788207,0.780752287025061,0.7807522870250608,1.1677486403372788
73,1.180954796386869,0.8007429252048365,0.8007429252048363,1.1414653798541712
74,1.166816739072525,0.8209816429055218,0.8209816429055214,1.1146177639223842
75,1.1524480175889489,0.8414986964584561,0.841498696458456,1.0872261284136435
76,1.1378529525399215,0.862328455576191,0.8623284555761909,1.0593379003864276
77,1.1230162499593304,0.8835293115585858,0.8835293115585858,1.031011998038345
78,1.1079176492847738,0.905155497826761,0.905155497826761,1.002324472179732
79,1.0925328040877464,0.9272584431305408,0.9272584431305406,0.9733712952424972
80,1.0768344302801258,0.9498852176235462,0.9498852176235457,0.9442776549200745
81,1.0607925605598012,0.973074644812695,0.9730746448126946,0.9152051030635395
82,1.0443748998451432,0.9968504358241479,0.9968504358241476,0.8862555803603546
83,1.0275548327574482,1.0212202462633024,1.021220246263302,0.857557347920474
84,1.010310018313691,1.0461742406683228,1.0461742406683228,0.829231312440348
85,0.992626576680619,1.0716717153096098,1.0716717153096096,0.8014556724935347
86,0.9744989061231725,1.0976543580547808,1.0976543580547806,0.7742854746348843
87,0.9559320099050264,1.1240460623831448,1.1240460623831448,0.7477624004857875
88,0.9369443854724321,1.15074573515657,1.15074573515657,0.7219306294909518
89,0.9175731245435121,1.1776187910450089,1.1776187910450089,0.6968354933169434
90,0.8978863598389952,1.204473371901613,1.2044733719016127,0.6725397687598804
91,0.8779491171495911,1.2311760650538457,1.2311760650538457,0.6489514039760069
92,0.8578547018170766,1.2575487461330455,1.2575487461330457,0.6260518702593421
93,0.8377154158517947,1.2834069316807226,1.2834069316807226,0.6038193130141334
94,0.8176937835794129,1.3084990084889332,1.3084990084889332,0.5822849115178411
95,0.7979275439697212,1.33268135045449,1.33268135045449,0.5613947372067128
96,0.7785492865984063,1.3558477224856762,1.355847722485676,0.5411119433638666
97,0.7597028055434402,1.3778951055347282,1.3778951055347286,0.5214356054051438
98,0.7415316052370896,1.3987478248550056,1.3987478248550056,0.5023812156300639
99,0.7242054816057691,1.4183270298146964,1.4183270298146964,0.4840027571229027
100,0.7077487007186852,1.4367688025042633,1.4367688025042633,0.4662625886433252
101,0.6922137417376684,1.4541563934845878,1.4541563934845878,0.44918016789622733
102,0.67762063201043,1.4706059075029903,1.4706059075029903,0.4327722254464248
103,0.6639962448648783,1.4862279153354179,1.4862279153354179,0.4170809082893896
104,0.6512737049868155,1.501203311526121,1.501203311526121,0.4020950237909354
105,0.6393566775002236,1.5156971415562803,1.5156971415562803,0.38778729560782527
106,0.6281600422629814,1.52983406682485,1.5298340668248498,0.37414118942655444
107,0.6175916761707789,1.5437132735862626,1.5437132735862626,0.3611334191996989
108,0.6075753455623845,1.557397830991487,1.557397830991487,0.34875917337061135
109,0.5979785994294687,1.5709294024525688,1.5709294024525688,0.3369342801826006
110,0.588719571453537,1.5843015156840707,1.5843015156840707,0.3256105934175379
111,0.5797298250967353,1.5974794534803922,1.597479453480392,0.3147373871161582
112,0.5709620755232349,1.6103950389659847,1.6103950389659847,0.30427523284686603
113,0.5623768257796504,1.6229687348587585,1.6229687348587585,0.2941670024501096
114,0.5539513262396183,1.6351311171614262,1.6351311171614265,0.284356525227748
115,0.5456812608827248,1.646813078398259,1.646813078398259,0.27480484432570185
116,0.537571292227446,1.657960355447473,1.6579603554474729,0.26547925345743023
117,0.529639856152017,1.6685061680592863,1.6685061680592863,0.256361552380929
118,0.5218868421937777,1.6784877322578828,1.6784877322578828,0.24742018223848963
119,0.514314498607197,1.6879385847454251,1.6879385847454251,0.2386412642907685
120,0.5069157169766321,1.6969207238454194,1.6969207238454194,0.23001468328865365
121,0.4996734334728962,1.7055149755088226,1.7055149755088226,0.22153491946246623
122,0.49254960984344603,1.7138424759221431,1.7138424759221433,0.21319437687700085
123,0.4854930986634601,1.7220345504913441,1.7220345504913441,0.2049839494454085
124,0.47844674099435613,1.730211568011141,1.7302115680111407,0.19689681060877162
125,0.47134726005156935,1.7384865519608137,1.7384865519608141,0.1889255873010168
126,0.4641094954614033,1.7469855923050028,1.7469855923050026,0.18106195712588027
127,0.4566797129254856,1.7557705019270586,1.7557705019270589,0.17329736013932112
128,0.44900762325618676,1.7648866297240027,1.7648866297240027,0.16562697544343846
129,0.44105552807601944,1.7743547829513053,1.7743547829513053,0.15804901100476154
130,0.43278831649241656,1.784186531405945,1.784186531405945,0.15056423945801498
131,0.4241966460387814,1.794361296132882,1.7943612961328823,0.14317891029420135
132,0.4153183676718475,1.8048139569955723,1.8048139569955723,0.13590687469022775
133,0.40618847235321204,1.8154930024236149,1.8154930024236149,0.12876405890771028
134,0.39685455741894193,1.826344316753197,1.8263443167531974,0.12176908179191029
135,0.38735362853517785,1.8373370644985099,1.8373370644985105,0.11494357706899117
136,0.37777143178160033,1.848402515140114,1.8484025151401142,0.10830908747938515
137,0.3681716531545502,1.8595003635009453,1.8595003635009457,0.1018837752492785
138,0.3586097599139727,1.870601188762327,1.8706011887623277,0.09568271819821532
139,0.3491304739425228,1.8816877425005556,1.881687742500556,0.0897193585962951
140,0.33977214687841967,1.8927434286132048,1.8927434286132048,0.08400350718181898
141,0.3305669780411874,1.9037351242885612,1.9037351242885618,0.07853337689115102
142,0.3215293405808638,1.9146381059794095,1.91463810597941,0.07330700762631868
143,0.31266468350685406,1.9254209704068346,1.925420970406835,0.06831944255502004
144,0.3039678019891781,1.9360468937641553,1.9360468937641553,0.06356934340003724
145,0.2954344885985311,1.946453710860085,1.9464537108600855,0.059043374640447
146,0.2870572744694631,1.9565785605242076,1.9565785605242079,0.05473137649667068
147,0.2788290612744801,1.9663535527403526,1.9663535527403528,0.05062504552645422
148,0.2707444372171691,1.9757020827465144,1.9757020827465144,0.04671881691764784
149,0.2628027001509474,1.9845367919368273,1.9845367919368275,0.043009342710559194
150,0.25501486045777993,1.9928019992318164,1.992801999231817,0.03948749405499069
151,0.24739343588768103,2.00044539531262,2.00044539531262,0.03614999517368564
152,0.2399553105516982,2.0074306969401694,2.0074306969401694,0.03299453653344705
153,0.23272224414451698,2.0137146844125717,2.0137146844125717,0.030024815900533953
154,0.22571839283362674,2.0193242838425256,2.0193242838425256,0.027236579366143914
155,0.21896434168902523,2.024306153802659,2.024306153802659,0.024626884140367997
156,0.2124778593027508,2.0287223227799593,2.0287223227799593,0.022194182588466775
157,0.2062742610843363,2.0326529332608834,2.0326529332608834,0.019938127144669294
